Iteration,UserId,Score,Delta
1,khushiirl,0.15182338844107807,0.04071227732996696
1,Jamoma,0.177960876820335,0.06684976570922391
1,mynameisgoodday,0.15515355172762724,0.04404244061651613
1,DaCableGuyYT,0.15437993122082186,0.043268820109710754
1,preciousebuka6,0.15281329216569217,0.04170218105458107
1,chib90616,0.1526803601425083,0.04156924903139719
1,OutsourcedLogic,0.15169973600736103,0.040588624896249925
1,UnsocialB86776,0.1516346569690225,0.0405235458579114
1,AvijitRay026,0.15085442947221933,0.039743318361108226
2,khushiirl,0.15258915050029598,0.0007657620592179115
2,Jamoma,0.18820683652700876,0.010245959706673746
2,mynameisgoodday,0.15705354356218942,0.001899991834562187
2,DaCableGuyYT,0.15599519908803186,0.0016152678672100018
2,preciousebuka6,0.15385080803223325,0.0010375158665410777
2,chib90616,0.15366858201645225,0.0009882218739439563
2,OutsourcedLogic,0.15232634780675344,0.0006266117993924125
2,UnsocialB86776,0.15223641430405555,0.0006017573350330374
2,AvijitRay026,0.15116878449160487,0.0003143550193855371
3,khushiirl,0.15263595344653982,0.00004680294624384573
3,Jamoma,0.1883996563092517,0.00019281978224294782
3,mynameisgoodday,0.1570931198969172,0.000039576334727786655
3,DaCableGuyYT,0.15602890471724667,0.000033705629214814126
3,preciousebuka6,0.15387233742643322,0.000021529394199970575
3,chib90616,0.15368901631030357,0.00002043429385131801
3,OutsourcedLogic,0.15233916710558423,0.000012819298830790693
3,UnsocialB86776,0.15224844079945168,0.000012026495396139092
3,AvijitRay026,0.15117506322865917,0.000006278737054304928
4,khushiirl,0.15263685050301343,8.970564736032749e-7
4,Jamoma,0.18841137767792637,0.000011721368674666444
4,mynameisgoodday,0.15709529378267056,0.0000021738857533537548
4,DaCableGuyYT,0.15603071698091686,0.00000181226367018672
4,preciousebuka6,0.1538734583250839,0.0000011208986506749952
4,chib90616,0.1536900897915988,0.0000010734812952162276
4,OutsourcedLogic,0.15233980668729796,6.395817137294646e-7
4,UnsocialB86776,0.15224905497274605,6.141732943609757e-7
4,AvijitRay026,0.15117540375488983,3.405262306577228e-7
5,khushiirl,0.15263690346573783,5.2962724400584804e-8
5,Jamoma,0.18841160342886182,2.2575093544530134e-7
5,mynameisgoodday,0.15709533986993598,4.6087265420657886e-8
5,DaCableGuyYT,0.15603075615083908,3.916992222241511e-8
5,preciousebuka6,0.15387348324409134,2.491900744083786e-8
5,chib90616,0.1536901134519275,2.36603287240289e-8
5,OutsourcedLogic,0.1523398214464893,1.4759191341306988e-8
5,UnsocialB86776,0.1522490688390398,1.386629375210724e-8
5,AvijitRay026,0.15117541102634188,7.271452051593741e-9
