Iteration,UserId,Score,Delta
1,OpenAI,0.18101598987800696,0.15231734345532635
1,GoogleAI,0.23874722062801895,0.09458611270531436
1,AnthropicAI,0.21674790588936005,0.11658542744397327
2,OpenAI,0.17032701050406537,0.010688979373941587
2,GoogleAI,0.19955735851033427,0.03918986211768469
2,AnthropicAI,0.1864395666838924,0.03030833920546766
3,OpenAI,0.16744266649937556,0.002884344004689815
3,GoogleAI,0.1959629251070056,0.0035944334033286562
3,AnthropicAI,0.18420425436264976,0.002235312321242633
4,OpenAI,0.16722484860222797,0.00021781789714758748
4,GoogleAI,0.19521975653823498,0.0007431685687706302
4,AnthropicAI,0.18362431791336617,0.0005799364492835857
5,OpenAI,0.16716970650341523,0.00005514209881274379
5,GoogleAI,0.1951479476118847,0.0000718089263502808
5,AnthropicAI,0.1835789517672045,0.00004536614616165724
6,OpenAI,0.16716529409084657,0.0000044124125686551
6,GoogleAI,0.19513363949186993,0.000014308120014766557
6,AnthropicAI,0.18356785440580622,0.000011097361398287875
7,OpenAI,0.16716423828969312,0.000001055801153448943
7,GoogleAI,0.19513220965785558,0.0000014298340143548138
7,AnthropicAI,0.1835669378940185,9.165117877130147e-7
8,OpenAI,0.16716414929874493,8.899094819381226e-8
8,GoogleAI,0.19513193387422378,2.757836317923701e-7
8,AnthropicAI,0.18356672523089618,2.1266312233425566e-7
