Iteration,UserId,Score,Delta
1,venbies,0.154419541850536,0.11441954185053599
1,halecions,0.1546437287701884,0.11464372877018839
1,tjlock_mc,0.1516039112723954,0.11160391127239538
1,CupcakeGamer882,0.15408996461142854,0.11408996461142853
1,streakyscape,0.15211121495666466,0.11211121495666465
1,FALLST4RSLAYER,0.1517230795252738,0.1117230795252738
1,robinrobbinn,0.1513645313752805,0.11136453137528049
1,CrazyAvaOwO,0.15043636360467244,0.11043636360467243
1,brand_mooon,0.1503507611611505,0.1103507611611505
1,laufebea,0.15009933878351447,0.11009933878351447
1,BitzelYT,0.15000000000000002,0.11000000000000001
1,themichaeltbh,0.15000000000000002,0.11000000000000001
1,sconesalot,0.15000000000000002,0.11000000000000001
1,PenPlays_,0.15000000000000002,0.11000000000000001
1,SolidarityCoUK,0.15000000000000002,0.11000000000000001
1,WorldofKeralis,0.15000000000000002,0.11000000000000001
1,_nxvala,0.15000000000000002,0.11000000000000001
1,cinniblaze,0.15000000000000002,0.11000000000000001
1,LIFERINGTISM,0.15000000000000002,0.11000000000000001
1,lemonthynealt,0.15000000000000002,0.11000000000000001
1,TheOrionSound,0.15000000000000002,0.11000000000000001
1,XPGAMESLLC,0.15000000000000002,0.11000000000000001
1,aimseytv,0.15000000000000002,0.11000000000000001
1,pwuupyy,0.15000000000000002,0.11000000000000001
1,schlimeee,0.15000000000000002,0.11000000000000001
2,venbies,0.16675815035797442,0.012338608507438426
2,halecions,0.16766291956492282,0.013019190794734431
2,tjlock_mc,0.15618893443996273,0.0045850231675673425
2,CupcakeGamer882,0.16553280748716032,0.011442842875731773
2,streakyscape,0.15801784119153595,0.005906626234871287
2,FALLST4RSLAYER,0.15654404508603154,0.004820965560757728
2,robinrobbinn,0.15518229801362116,0.0038177666383406583
2,CrazyAvaOwO,0.15165714461834182,0.0012207810136693753
2,brand_mooon,0.15133205794692675,0.0009812967857762422
2,laufebea,0.1503772569249528,0.0002779181414383214
2,BitzelYT,0.15000000000000002,0
2,themichaeltbh,0.15000000000000002,0
2,sconesalot,0.15000000000000002,0
2,PenPlays_,0.15000000000000002,0
2,SolidarityCoUK,0.15000000000000002,0
2,WorldofKeralis,0.15000000000000002,0
2,_nxvala,0.15000000000000002,0
2,cinniblaze,0.15000000000000002,0
2,LIFERINGTISM,0.15000000000000002,0
2,lemonthynealt,0.15000000000000002,0
2,TheOrionSound,0.15000000000000002,0
2,XPGAMESLLC,0.15000000000000002,0
2,aimseytv,0.15000000000000002,0
2,pwuupyy,0.15000000000000002,0
2,schlimeee,0.15000000000000002,0
3,venbies,0.1672859108210181,0.000527760463043675
3,halecions,0.1683679188990945,0.0007049993341716743
3,tjlock_mc,0.15667565468027642,0.00048672024031368166
3,CupcakeGamer882,0.16608823162407577,0.00055542413691545
3,streakyscape,0.1583042282692364,0.00028638707770045624
3,FALLST4RSLAYER,0.15677846918640587,0.0002344241003743308
3,robinrobbinn,0.15536785345975787,0.00018555544613671482
3,CrazyAvaOwO,0.15171618806666498,0.00005904344832316499
3,brand_mooon,0.15137951630802748,0.00004745836110073287
3,laufebea,0.15039071393854497,0.000013457013592177436
3,BitzelYT,0.15000000000000002,0
3,themichaeltbh,0.15000000000000002,0
3,sconesalot,0.15000000000000002,0
3,PenPlays_,0.15000000000000002,0
3,SolidarityCoUK,0.15000000000000002,0
3,WorldofKeralis,0.15000000000000002,0
3,_nxvala,0.15000000000000002,0
3,cinniblaze,0.15000000000000002,0
3,LIFERINGTISM,0.15000000000000002,0
3,lemonthynealt,0.15000000000000002,0
3,TheOrionSound,0.15000000000000002,0
3,XPGAMESLLC,0.15000000000000002,0
3,aimseytv,0.15000000000000002,0
3,pwuupyy,0.15000000000000002,0
3,schlimeee,0.15000000000000002,0
4,venbies,0.16734004399622548,0.00005413317520738814
4,halecions,0.16842521710404323,0.00005729820494873583
4,tjlock_mc,0.15669700397658637,0.000021349296309952637
4,CupcakeGamer882,0.16613852956608477,0.00005029794200900328
4,streakyscape,0.15833006831429833,0.00002584004506192561
4,FALLST4RSLAYER,0.15679963186625234,0.000021162679846475907
4,robinrobbinn,0.1553845590849552,0.00001670562519731633
4,CrazyAvaOwO,0.15172149589121925,0.000005307824554268148
4,brand_mooon,0.15138378257649213,0.0000042662684646421756
4,laufebea,0.15039192279090918,0.000001208852364209534
4,BitzelYT,0.15000000000000002,0
4,themichaeltbh,0.15000000000000002,0
4,sconesalot,0.15000000000000002,0
4,PenPlays_,0.15000000000000002,0
4,SolidarityCoUK,0.15000000000000002,0
4,WorldofKeralis,0.15000000000000002,0
4,_nxvala,0.15000000000000002,0
4,cinniblaze,0.15000000000000002,0
4,LIFERINGTISM,0.15000000000000002,0
4,lemonthynealt,0.15000000000000002,0
4,TheOrionSound,0.15000000000000002,0
4,XPGAMESLLC,0.15000000000000002,0
4,aimseytv,0.15000000000000002,0
4,pwuupyy,0.15000000000000002,0
4,schlimeee,0.15000000000000002,0
5,venbies,0.1673424921746556,0.0000024481784301200182
5,halecions,0.16842842529404062,0.0000032081899973834815
5,tjlock_mc,0.15669913995404106,0.000002135977454686966
5,CupcakeGamer882,0.16614107846563347,0.0000025488995487044086
5,streakyscape,0.15833138211949796,0.0000013138051996319788
5,FALLST4RSLAYER,0.15680070736187282,0.0000010754956204783728
5,robinrobbinn,0.15538541016892038,8.510839651920676e-7
5,CrazyAvaOwO,0.1517217666574361,2.7076621686439317e-7
5,brand_mooon,0.15138400021452786,2.1763803573215945e-7
5,laufebea,0.15039198449940885,6.170849967124248e-8
5,BitzelYT,0.15000000000000002,0
5,themichaeltbh,0.15000000000000002,0
5,sconesalot,0.15000000000000002,0
5,PenPlays_,0.15000000000000002,0
5,SolidarityCoUK,0.15000000000000002,0
5,WorldofKeralis,0.15000000000000002,0
5,_nxvala,0.15000000000000002,0
5,cinniblaze,0.15000000000000002,0
5,LIFERINGTISM,0.15000000000000002,0
5,lemonthynealt,0.15000000000000002,0
5,TheOrionSound,0.15000000000000002,0
5,XPGAMESLLC,0.15000000000000002,0
5,aimseytv,0.15000000000000002,0
5,pwuupyy,0.15000000000000002,0
5,schlimeee,0.15000000000000002,0
6,venbies,0.1673427300578077,2.378831520932767e-7
6,halecions,0.1684286797106027,2.544165620954608e-7
6,tjlock_mc,0.15669923876629294,9.881225188079767e-8
6,CupcakeGamer882,0.16614130066181315,2.221961796777805e-7
6,streakyscape,0.1583314962891071,1.1416960912780105e-7
6,FALLST4RSLAYER,0.15680080086317918,9.350130636409659e-8
6,robinrobbinn,0.15538548398703148,7.381811109596903e-8
6,CrazyAvaOwO,0.1517217901129607,2.3455524578164244e-8
6,brand_mooon,0.151384019067386,1.8852858135742778e-8
6,laufebea,0.15039198984156185,5.342152997744876e-9
6,BitzelYT,0.15000000000000002,0
6,themichaeltbh,0.15000000000000002,0
6,sconesalot,0.15000000000000002,0
6,PenPlays_,0.15000000000000002,0
6,SolidarityCoUK,0.15000000000000002,0
6,WorldofKeralis,0.15000000000000002,0
6,_nxvala,0.15000000000000002,0
6,cinniblaze,0.15000000000000002,0
6,LIFERINGTISM,0.15000000000000002,0
6,lemonthynealt,0.15000000000000002,0
6,TheOrionSound,0.15000000000000002,0
6,XPGAMESLLC,0.15000000000000002,0
6,aimseytv,0.15000000000000002,0
