Iteration,UserId,Score,Delta
1,unusual_whales,0.15354572331243205,0.13905296968924363
1,DavidSacks,0.15198354592523597,0.13749079230204755
1,claudeai,0.15401317899494935,0.13952042537176093
1,OpenAIDevs,0.15126869725220596,0.13677594362901754
1,cognition,0.15062392579655423,0.13613117217336582
1,basispointpod,0.15006694675054424,0.13557419312735583
1,itsbullionaire_,0.15001829888223067,0.13552554525904226
1,mayhemmaxxx,0.15001129117984818,0.13551853755665977
1,Sam8002642,0.15001511141405652,0.1355223577908681
1,PedroGuiti,0.15001529776499808,0.13552254414180967
1,windsurf,0.15000000000000002,0.1355072463768116
1,PamBondi,0.15000000000000002,0.1355072463768116
1,WeAreLegora,0.15000000000000002,0.1355072463768116
1,FoxBusiness,0.15000000000000002,0.1355072463768116
1,romainhuet,0.15000000000000002,0.1355072463768116
1,SenLummis,0.15000000000000002,0.1355072463768116
1,MitchMartan98,0.15000000000000002,0.1355072463768116
1,augmentcode,0.15000000000000002,0.1355072463768116
1,podcast_alpha_x,0.15000000000000002,0.1355072463768116
1,moshhamedani,0.15000000000000002,0.1355072463768116
1,Lux_Capital,0.15000000000000002,0.1355072463768116
1,dsteinberg10000,0.15000000000000002,0.1355072463768116
1,spencerpratt,0.15000000000000002,0.1355072463768116
1,genspark_ai,0.15000000000000002,0.1355072463768116
1,8vc,0.15000000000000002,0.1355072463768116
1,Benioff,0.15000000000000002,0.1355072463768116
1,sun_sand_stocks,0.15000000000000002,0.1355072463768116
1,mitchellh,0.15000000000000002,0.1355072463768116
1,alexcapital01,0.15000000000000002,0.1355072463768116
1,IamCryptoCoffee,0.15000000000000002,0.1355072463768116
1,Replit,0.15000000000000002,0.1355072463768116
1,0xmts,0.15000000000000002,0.1355072463768116
1,databricks,0.15000000000000002,0.1355072463768116
1,PatrickFernlieg,0.15000000000000002,0.1355072463768116
1,generalcatalyst,0.15000000000000002,0.1355072463768116
1,coderabbitai,0.15000000000000002,0.1355072463768116
1,joeroganhq,0.15000000000000002,0.1355072463768116
1,dkundel,0.15000000000000002,0.1355072463768116
1,berniemoreno,0.15000000000000002,0.1355072463768116
1,theallinpod,0.15000000000000002,0.1355072463768116
1,Kenmegan44,0.15000000000000002,0.1355072463768116
1,topsecretstocks,0.15000000000000002,0.1355072463768116
1,X,0.15000000000000002,0.1355072463768116
1,windowsdev,0.15000000000000002,0.1355072463768116
1,Limitlesss1,0.15000000000000002,0.1355072463768116
1,stevenfiorillo,0.15000000000000002,0.1355072463768116
1,hebbia,0.15000000000000002,0.1355072463768116
1,SenatorTimScott,0.15000000000000002,0.1355072463768116
1,modal,0.15000000000000002,0.1355072463768116
1,JordanSchachtel,0.15000000000000002,0.1355072463768116
1,amitisinvesting,0.15000000000000002,0.1355072463768116
1,Sam_Badawi,0.15000000000000002,0.1355072463768116
1,LizClaman,0.15000000000000002,0.1355072463768116
1,GavinSBaker,0.15000000000000002,0.1355072463768116
1,anthonynoto,0.15000000000000002,0.1355072463768116
1,SenThomTillis,0.15000000000000002,0.1355072463768116
1,pirroh,0.15000000000000002,0.1355072463768116
1,thsottiaux,0.15000000000000002,0.1355072463768116
1,meshpayments,0.15000000000000002,0.1355072463768116
1,DataDInvesting,0.15000000000000002,0.1355072463768116
1,ThriveHoldings,0.15000000000000002,0.1355072463768116
1,cerebral_valley,0.15000000000000002,0.1355072463768116
1,swerikcodes,0.15000000000000002,0.1355072463768116
1,patrickjwitt,0.15000000000000002,0.1355072463768116
1,grok,0.15000000000000002,0.1355072463768116
1,EndicottInvests,0.15000000000000002,0.1355072463768116
1,SoFi,0.15000000000000002,0.1355072463768116
1,boltdotnew,0.15000000000000002,0.1355072463768116
1,Investinc_Intel,0.15000000000000002,0.1355072463768116
2,unusual_whales,0.187218045452762,0.03367232214032995
2,DavidSacks,0.17096234839771493,0.01897880247247896
2,claudeai,0.192116643862368,0.03810346486741864
2,OpenAIDevs,0.16333170128490956,0.012063004032703606
2,cognition,0.15655045119459357,0.0059265253980393395
2,basispointpod,0.15070274008102308,0.0006357933304788344
2,itsbullionaire_,0.1501907992120081,0.0001725003297774197
2,mayhemmaxxx,0.1501173955848636,0.00010610440501540586
2,Sam8002642,0.15015786056032018,0.00014274914626366542
2,PedroGuiti,0.1501600726380148,0.00014477487301672864
2,windsurf,0.15000000000000002,0
2,PamBondi,0.15000000000000002,0
2,WeAreLegora,0.15000000000000002,0
2,FoxBusiness,0.15000000000000002,0
2,romainhuet,0.15000000000000002,0
2,SenLummis,0.15000000000000002,0
2,MitchMartan98,0.15000000000000002,0
2,augmentcode,0.15000000000000002,0
2,podcast_alpha_x,0.15000000000000002,0
2,moshhamedani,0.15000000000000002,0
2,Lux_Capital,0.15000000000000002,0
2,dsteinberg10000,0.15000000000000002,0
2,spencerpratt,0.15000000000000002,0
2,genspark_ai,0.15000000000000002,0
2,8vc,0.15000000000000002,0
2,Benioff,0.15000000000000002,0
2,sun_sand_stocks,0.15000000000000002,0
2,mitchellh,0.15000000000000002,0
2,alexcapital01,0.15000000000000002,0
2,IamCryptoCoffee,0.15000000000000002,0
2,Replit,0.15000000000000002,0
2,0xmts,0.15000000000000002,0
2,databricks,0.15000000000000002,0
2,PatrickFernlieg,0.15000000000000002,0
2,generalcatalyst,0.15000000000000002,0
2,coderabbitai,0.15000000000000002,0
2,joeroganhq,0.15000000000000002,0
2,dkundel,0.15000000000000002,0
2,berniemoreno,0.15000000000000002,0
2,theallinpod,0.15000000000000002,0
2,Kenmegan44,0.15000000000000002,0
2,topsecretstocks,0.15000000000000002,0
2,X,0.15000000000000002,0
2,windowsdev,0.15000000000000002,0
2,Limitlesss1,0.15000000000000002,0
2,stevenfiorillo,0.15000000000000002,0
2,hebbia,0.15000000000000002,0
2,SenatorTimScott,0.15000000000000002,0
2,modal,0.15000000000000002,0
2,JordanSchachtel,0.15000000000000002,0
