Iteration,UserId,Score,Delta
1,AJENews,0.17583146924151727,0.03297432638437442
1,cryptorover,0.17891385634247306,0.03605671348533021
1,IranIntl_En,0.16603146639652472,0.02317432353938187
1,DefiWimar,0.1788938957550933,0.03603675289795044
1,IranArmystan_,0.17349472659424942,0.030637583737106566
1,IranIRGCC,0.15568752829744215,0.012830385440299297
1,IR_HDX,0.1554981911009561,0.012641048243813263
2,AJENews,0.18156715246915267,0.005735683227635402
2,cryptorover,0.18541716317787746,0.006503306835404399
2,IranIntl_En,0.1698010415851262,0.0037695751886014928
2,DefiWimar,0.18500623888654555,0.006112343131452258
2,IranArmystan_,0.1788940083692568,0.005399281775007397
2,IranIRGCC,0.15691280331330154,0.001225275015859395
2,IR_HDX,0.15665306278531294,0.001154871684356823
3,AJENews,0.18254600203605206,0.0009788495668993924
3,cryptorover,0.18653265463024593,0.0011154914523684722
3,IranIntl_En,0.17044832809175717,0.0006472865066309563
3,DefiWimar,0.1860622572197559,0.0010560183332103401
3,IranArmystan_,0.1798074325773434,0.0009134242080865995
3,IranIRGCC,0.157121441570354,0.00020863825705244587
3,IR_HDX,0.15684791126041356,0.00019484847510062298
4,AJENews,0.18271349460934574,0.0001674925732936816
4,cryptorover,0.18672333357100268,0.00019067894075674996
4,IranIntl_En,0.17055930278927026,0.00011097469751308875
4,DefiWimar,0.18624173467826147,0.00017947745850557806
4,IranArmystan_,0.17996443923903357,0.0001570066616901622
4,IranIRGCC,0.15715705017791398,0.00003560860755999484
4,IR_HDX,0.15688118714489044,0.0000332758844768799
5,AJENews,0.18274211299684784,0.000028618387502094
5,cryptorover,0.1867559288342015,0.000032595263198820223
5,IranIntl_En,0.17057824260897939,0.000018939819709129502
5,DefiWimar,0.18627251454441957,0.000030779866158098246
5,IranArmystan_,0.17999120103742963,0.000026761798396057745
5,IranIRGCC,0.15716314166718476,0.000006091489270776407
5,IR_HDX,0.15688687802231824,0.000005690877427799723
6,AJENews,0.1827470067369692,0.000004893740121358903
6,cryptorover,0.18676150122179602,0.0000055723875945212775
6,IranIntl_En,0.17058148335429574,0.0000032407453163518785
6,DefiWimar,0.18627776731759582,0.000005252773176256387
6,IranArmystan_,0.17999578329513166,0.0000045822577020293576
6,IranIRGCC,0.15716418263985538,0.000001040972670618423
6,IR_HDX,0.15688785067297345,9.726506552121261e-7
7,AJENews,0.1827478431998043,8.36462835107632e-7
7,cryptorover,0.1867624538136888,9.525918927832944e-7
7,IranIntl_En,0.1705820370899469,5.537356511653435e-7
7,DefiWimar,0.18627866613079902,8.988132031984009e-7
7,IranArmystan_,0.17999656596376207,7.826686304057695e-7
7,IranIRGCC,0.15716436063046677,1.7799061138856764e-7
7,IR_HDX,0.15688801696880245,1.6629582899607698e-7
