Iteration,UserId,Score,Delta
1,catshealdeprsn,0.17009817168653574,0.05898706057542463
1,Catsillyness,0.16825090768647988,0.05713979657536877
1,nocontextscats,0.16867612195422532,0.05756501084311422
1,feederofcats,0.1647379083138987,0.053626797202787596
1,CuteCatsMagic,0.16559604569370784,0.054484934582596733
1,spoiledgirlcat,0.15258534964897597,0.04147423853786486
1,m0neypulator,0.15351914741810652,0.04240803630699541
1,ohsnapkales,0.15183754281501272,0.04072643170390161
1,PostofcatsX,0.1517613672927762,0.040650256181665095
2,catshealdeprsn,0.18019748798018848,0.010099316293652738
2,Catsillyness,0.17748381954005676,0.009232911853576886
2,nocontextscats,0.17777668153005266,0.009100559575827338
2,feederofcats,0.17204550702443014,0.007307598710531438
2,CuteCatsMagic,0.17351962665629672,0.007923580962588883
2,spoiledgirlcat,0.15381589393163148,0.0012305442826555102
2,m0neypulator,0.1552718588652,0.0017527114470934912
2,ohsnapkales,0.15265257905190235,0.000815036236889638
2,PostofcatsX,0.15254427653465166,0.0007829092418754624
3,catshealdeprsn,0.18171635149041293,0.0015188635102244552
3,Catsillyness,0.1788914318999664,0.0014076123599096324
3,nocontextscats,0.17907675491357222,0.0013000733835195621
3,feederofcats,0.17312619114332697,0.0010806841188968352
3,CuteCatsMagic,0.17472483009999237,0.0012052034436956516
3,spoiledgirlcat,0.15398009207186267,0.00016419814023119206
3,m0neypulator,0.15553219663612783,0.00026033777092782096
3,ohsnapkales,0.1527390410781957,0.00008646202629333799
3,PostofcatsX,0.15262797488615282,0.00008369835150115468
4,catshealdeprsn,0.18193911475159946,0.00022276326118653156
4,Catsillyness,0.17909739787118734,0.0002059659712209394
4,nocontextscats,0.17927409689617932,0.00019734198260709657
4,feederofcats,0.1732881310577828,0.00016193991445581646
4,CuteCatsMagic,0.174898058674314,0.00017322857432161554
4,spoiledgirlcat,0.15400480081577217,0.00002470874390950173
4,m0neypulator,0.15557085372055626,0.00003865708442843396
4,ohsnapkales,0.15275201216679551,0.000012971088599822433
4,PostofcatsX,0.15264052839351996,0.000012553507367146777
5,catshealdeprsn,0.18197217765363632,0.00003306290203686224
5,Catsillyness,0.17912803959162732,0.000030641720439983366
5,nocontextscats,0.17930256021553112,0.000028463319351801353
5,feederofcats,0.1733117147958843,0.000023583738101518037
5,CuteCatsMagic,0.17492425932820677,0.00002620065389277726
5,spoiledgirlcat,0.15400838774806203,0.0000035869322898562928
5,m0neypulator,0.15557652886941575,0.000005675148859490831
5,ohsnapkales,0.1527539018052595,0.000001889638463981047
5,PostofcatsX,0.15264235765264916,0.0000018292591291990679
6,catshealdeprsn,0.18197704020852074,0.000004862554884410564
6,Catsillyness,0.17913253660916306,0.000004497017535742831
6,nocontextscats,0.17930685149223757,0.000004291276706452907
6,feederofcats,0.17331524111372576,0.0000035263178414512986
6,CuteCatsMagic,0.17492804942589885,0.0000037900976920801632
6,spoiledgirlcat,0.15400892553378176,5.37785719734174e-7
6,m0neypulator,0.15557737147306192,8.426036461617326e-7
6,ohsnapkales,0.15275418420548767,2.8240022817427324e-7
6,PostofcatsX,0.15264263097102881,2.733183796510552e-7
7,catshealdeprsn,0.18197776096495813,7.207564373945541e-7
7,Catsillyness,0.1791332044090493,6.677998862503198e-7
7,nocontextscats,0.17930747399496894,6.225027313622178e-7
7,feederofcats,0.1733157563312877,5.152175619471677e-7
7,CuteCatsMagic,0.17492861939131357,5.699654147262034e-7
7,spoiledgirlcat,0.15400900392325811,7.838947635452342e-8
7,m0neypulator,0.15557749534100748,1.2386794556729086e-7
7,ohsnapkales,0.15275422548508533,4.127959765676259e-8
7,PostofcatsX,0.15264267093050435,3.9959475534034894e-8
