Iteration,UserId,Score,Delta
1,catshealdeprsn,0.21641922961774934,0.03358077038225066
1,NoCatsNoLife_m,0.18639724688683024,0.06360275311316976
1,TheCatsX,0.19957501593214122,0.05042498406785878
1,catwithaura,0.1832941700152504,0.06670582998474961
2,catshealdeprsn,0.19952989982960084,0.0168893297881485
2,NoCatsNoLife_m,0.17858621453796616,0.007811032348864072
2,TheCatsX,0.18813081935338644,0.011444196578754784
2,catwithaura,0.17791564159091106,0.005378528424339335
3,catshealdeprsn,0.19778980949115474,0.0017400903384461042
3,NoCatsNoLife_m,0.17712580996867272,0.0014604045692934442
3,TheCatsX,0.1864435760834077,0.0016872432699787387
3,catwithaura,0.1759589810316009,0.0019566605593101527
4,catshealdeprsn,0.19728404574643643,0.0005057637447183072
4,NoCatsNoLife_m,0.17686011588159956,0.000265694087073165
4,TheCatsX,0.18606754647953266,0.00037602960387503326
4,catwithaura,0.17573019978243637,0.00022878124916453357
5,catshealdeprsn,0.1972157253180553,0.00006832042838111896
5,NoCatsNoLife_m,0.1768104554264036,0.00004966045519594342
5,TheCatsX,0.18600725813165978,0.00006028834787288884
5,catwithaura,0.17566983003870074,0.0000603697437356332
6,catshealdeprsn,0.1971996976862524,0.00001602763180291733
6,NoCatsNoLife_m,0.17680137524734427,0.000009080179059345328
6,TheCatsX,0.18599486630341897,0.000012391828240809755
6,catwithaura,0.17566116622491484,0.000008663813785891872
7,catshealdeprsn,0.19719720539307362,0.0000024922931787796365
7,NoCatsNoLife_m,0.17679968687908104,0.0000016883682632251595
7,TheCatsX,0.18599275195502943,0.0000021143483895369464
7,catwithaura,0.17565922764201974,0.0000019385828951001827
8,catshealdeprsn,0.1971966815519021,5.23841171523598e-7
8,NoCatsNoLife_m,0.17679937686352237,3.1001555866883024e-7
8,TheCatsX,0.18599233792030526,4.1403472417211873e-7
8,catwithaura,0.1756589161436392,3.114983805341254e-7
