Iteration,UserId,Score,Delta
1,FoxNews,0.1728061156789592,0.0616950045678481
1,RealAlexJones,0.15795163280584468,0.04684052169473357
1,KobeissiLetter,0.15441828202379512,0.04330717091268402
1,defense_civil25,0.15640008324429128,0.04528897213318017
1,WarThunder,0.15294391610612076,0.04183280499500966
1,IranArmystan_,0.15268584171330013,0.041574730602189025
1,War_Radar2,0.15156029994131498,0.040449188830203875
1,WarArchiveClips,0.15064293211507138,0.03953182100396027
1,IranReportsX,0.15047099709057768,0.039359885979466575
2,FoxNews,0.1816950744543965,0.0088889587754373
2,RealAlexJones,0.16118843556601758,0.0032368027601729077
2,KobeissiLetter,0.1565568407456168,0.0021385587218216706
2,defense_civil25,0.15895267735079974,0.00255259410650846
2,WarThunder,0.15411986950862983,0.0011759534025090612
2,IranArmystan_,0.1537568963863252,0.001071054673025068
2,War_Radar2,0.15217473747379867,0.0006144375324836915
2,WarArchiveClips,0.1508967397747975,0.0002538076597261296
2,IranReportsX,0.15066171111729523,0.00019071402671755333
3,FoxNews,0.1821240910816462,0.0004290166272497009
3,RealAlexJones,0.16139068429063086,0.00020224872461327426
3,KobeissiLetter,0.1567884128914252,0.00023157214580840635
3,defense_civil25,0.1590955446107604,0.00014286725996065508
3,WarThunder,0.15418520689947185,0.00006533739084202406
3,IranArmystan_,0.15381460847170186,0.0000577120853766655
3,War_Radar2,0.1522050584010211,0.000030320927222438065
3,WarArchiveClips,0.1509094004448865,0.000012660670088981973
3,IranReportsX,0.15067292591645803,0.000011214799162800881
4,FoxNews,0.1821681057088439,0.00004401462719769156
4,RealAlexJones,0.16140827712249334,0.00001759283186247851
4,KobeissiLetter,0.156799840715082,0.00001142782365678996
4,defense_civil25,0.15910892352194222,0.000013378911181832764
4,WarThunder,0.15419101388577314,0.000005806986301287731
4,IranArmystan_,0.1538194455060879,0.0000048370343860293374
4,War_Radar2,0.15220765926975596,0.0000026008687348533233
4,WarArchiveClips,0.15091045605435072,0.0000010556094642288905
4,IranReportsX,0.15067381654654607,8.906300880406892e-7
5,FoxNews,0.1821703882763892,0.0000022825675453086447
5,RealAlexJones,0.16140933074339053,0.0000010536208971956285
5,KobeissiLetter,0.15680099374888354,0.0000011530338015486308
5,defense_civil25,0.15910967287004663,7.493481044007488e-7
5,WarThunder,0.15419135635883144,3.424730583012625e-7
5,IranArmystan_,0.15381974548031446,2.999742265696881e-7
5,War_Radar2,0.15220781717853676,1.5790878080124138e-7
5,WarArchiveClips,0.15091052161230406,6.555795334373116e-8
5,IranReportsX,0.15067387435628876,5.780974268732031e-8
6,FoxNews,0.18217060811120273,2.1983481351961487e-7
6,RealAlexJones,0.1614094195246773,8.878128676670372e-8
6,KobeissiLetter,0.15680105440419903,6.065531549248604e-8
6,defense_civil25,0.15910974005823486,6.718818823525652e-8
6,WarThunder,0.15419138562151466,2.9262683221009667e-8
6,IranArmystan_,0.1538197699530867,2.4472772225392347e-8
6,War_Radar2,0.15220783031542254,1.3136885773645801e-8
6,WarArchiveClips,0.1509105269536211,5.3413170275629085e-9
6,IranReportsX,0.1506738788790624,4.522773627835264e-9
