Iteration,UserId,Score,Delta
1,OpenAI,0.181074044730586,0.15225928860274732
1,GoogleAI,0.23872806123607637,0.09460527209725694
1,AnthropicAI,0.2167977837209017,0.11653554961243162
2,OpenAI,0.1703688205995311,0.010705224131054902
2,GoogleAI,0.1995653179366817,0.039162743299394676
2,AnthropicAI,0.18647814161737858,0.030319642103523115
3,OpenAI,0.1674784584733279,0.002890362126203194
3,GoogleAI,0.1959655939769587,0.0035997239597229946
3,AnthropicAI,0.18423806354818992,0.0022400780691886613
4,OpenAI,0.16725980879344,0.00021864967988791117
4,GoogleAI,0.19522109571246699,0.0007444982644917164
4,AnthropicAI,0.1836564905552352,0.0005815729929547209
5,OpenAI,0.16720441601740177,0.000055392776038221125
5,GoogleAI,0.19514901445361707,0.00007208125884991534
5,AnthropicAI,0.18361092245098862,0.00004556810424657942
6,OpenAI,0.1671999764770215,0.000004439540380263285
6,GoogleAI,0.1951346455219237,0.000014368931693375941
6,AnthropicAI,0.18359976649984278,0.000011155951145841447
7,OpenAI,0.1671989132784013,0.0000010631986201992127
7,GoogleAI,0.19513320691421232,0.0000014386077113737183
7,AnthropicAI,0.18359884376008168,9.227397611000221e-7
8,OpenAI,0.16719882353096194,8.974743936907004e-8
8,GoogleAI,0.19513292927947043,2.7763474189090864e-7
8,AnthropicAI,0.18359862945125938,2.1430882229944714e-7
